z_column,releases,clock_dir_all
ALL,2018-03-06 09:00:00,11.81725283942721
ALL,2018-03-06 10:00:00,11.811102586615197
ALL,2018-03-06 11:00:00,11.878446907989174
ALL,2018-03-06 12:00:00,0.003947040676003498
ALL,2018-03-06 13:00:00,0.18310324674608353
ALL,2018-03-06 14:00:00,0.3044113445230104
ALL,2018-03-06 15:00:00,0.1781053559008925
ALL,2018-03-06 16:00:00,0.1631210982682313
ALL,2018-03-06 17:00:00,0.133383547600791
ALL,2018-03-06 18:00:00,0.1370020189745148
ALL,2018-03-06 19:00:00,0.13271806558203947
ALL,2018-03-06 20:00:00,0.11455795627579966
ALL,2018-03-06 21:00:00,0.15220280400621594
ALL,2018-03-06 22:00:00,0.1377014693626664
ALL,2018-03-06 23:00:00,0.10265141712676203
ALL,2018-03-07 00:00:00,0.12934210971531107
ALL,2018-03-07 01:00:00,0.16407532256596363
ALL,2018-03-07 02:00:00,0.09811190020359341
ALL,2018-03-07 03:00:00,0.16782465051321313
ALL,2018-03-07 04:00:00,0.10641428805573187
ALL,2018-03-07 05:00:00,0.12772163270789005
ALL,2018-03-07 06:00:00,0.09014625375654568
ALL,2018-03-07 07:00:00,0.10064512244242578
ALL,2018-03-07 08:00:00,0.06374869553967552
ALL,2018-03-07 09:00:00,0.055713411093500254
ALL,2018-03-07 10:00:00,0.1760797758793721
ALL,2018-03-07 11:00:00,0.16729587114137526
ALL,2018-03-07 12:00:00,0.1368359081465021
ALL,2018-03-07 13:00:00,0.15637788829819302
ALL,2018-03-07 14:00:00,0.1467831388175878
ALL,2018-03-07 15:00:00,0.13241657564220663
ALL,2018-03-07 16:00:00,0.08594104407130275
ALL,2018-03-07 17:00:00,11.987418536402204
ALL,2018-03-07 18:00:00,11.972896940462496
ALL,2018-03-07 19:00:00,11.983522639201063
ALL,2018-03-07 20:00:00,0.04682585974500531
ALL,2018-03-07 21:00:00,11.948234833050002
ALL,2018-03-07 22:00:00,11.961654767553382
ALL,2018-03-07 23:00:00,11.846748881791196
ALL,2018-03-08 00:00:00,11.877322301387084
ALL,2018-03-08 01:00:00,11.953421717315592
ALL,2018-03-08 02:00:00,11.959409073597671
ALL,2018-03-08 03:00:00,11.910256484514221
ALL,2018-03-08 04:00:00,11.861479855411675
ALL,2018-03-08 05:00:00,11.864123992488416
ALL,2018-03-08 06:00:00,11.841280255527824
ALL,2018-03-08 07:00:00,11.613666841866733
ALL,2018-03-08 08:00:00,11.246272652652324
ALL,2018-03-08 09:00:00,11.226089138795535
ALL,2018-03-08 10:00:00,11.463700046542712
ALL,2018-03-08 11:00:00,11.463306734859055
ALL,2018-03-08 12:00:00,11.235654834913325
ALL,2018-03-08 13:00:00,11.245339807061013
ALL,2018-03-08 14:00:00,11.252991949085933
ALL,2018-03-08 15:00:00,11.088624548833712
ALL,2018-03-08 16:00:00,10.863630299638201
ALL,2018-03-08 17:00:00,10.658757197100657
ALL,2018-03-08 18:00:00,10.66183731245883
ALL,2018-03-08 19:00:00,10.623456317021722
ALL,2018-03-08 20:00:00,10.695981238905333
ALL,2018-03-08 21:00:00,10.830961529140724
ALL,2018-03-08 22:00:00,10.500865304376394
ALL,2018-03-08 23:00:00,10.477132694311594
ALL,2018-03-09 00:00:00,10.079863801149472
ALL,2018-03-09 01:00:00,10.18909413422824
ALL,2018-03-09 02:00:00,10.323753880739552
ALL,2018-03-09 03:00:00,10.34538923208452
ALL,2018-03-09 04:00:00,10.278294415685517
ALL,2018-03-09 05:00:00,9.975955989033338
ALL,2018-03-09 06:00:00,10.129238765207567
ALL,2018-03-09 07:00:00,10.150095810599192
ALL,2018-03-09 08:00:00,10.049968553331505
ALL,2018-03-09 09:00:00,9.84629998883091
ALL,2018-03-09 10:00:00,9.612009102917652
ALL,2018-03-09 11:00:00,9.507008019578146
ALL,2018-03-09 12:00:00,9.756880054000078
ALL,2018-03-09 13:00:00,9.895712965588302
ALL,2018-03-09 14:00:00,9.946912967497253
ALL,2018-03-09 15:00:00,9.95298729571896
ALL,2018-03-09 16:00:00,9.915563595716716
ALL,2018-03-09 17:00:00,9.831133946417854
ALL,2018-03-09 18:00:00,9.802252678156007
ALL,2018-03-09 19:00:00,9.590445807575522
ALL,2018-03-09 20:00:00,9.622763072239861
ALL,2018-03-09 21:00:00,9.707181658238026
ALL,2018-03-09 22:00:00,9.88587183428027
ALL,2018-03-09 23:00:00,9.880809276558349
ALL,2018-03-10 00:00:00,9.875220592167585
ALL,2018-03-10 01:00:00,9.811383351020313
ALL,2018-03-10 02:00:00,9.860657823452414
ALL,2018-03-10 03:00:00,9.783507687661263
ALL,2018-03-10 04:00:00,9.763558273914906
ALL,2018-03-10 05:00:00,9.763133872835988
ALL,2018-03-10 06:00:00,9.763515422904467
ALL,2018-03-10 07:00:00,9.748822206567233
ALL,2018-03-10 08:00:00,9.715638148206068
ALL,2018-03-10 09:00:00,9.560726854093083
ALL,2018-03-10 10:00:00,9.641565015432818
ALL,2018-03-10 11:00:00,9.657805551464959
ALL,2018-03-10 12:00:00,9.614192074653463
ALL,2018-03-10 13:00:00,9.58730169794319
ALL,2018-03-10 14:00:00,9.627533812190496
ALL,2018-03-10 15:00:00,9.592726804136666
ALL,2018-03-10 16:00:00,9.744776806521102
ALL,2018-03-10 17:00:00,9.591144359511905
ALL,2018-03-10 18:00:00,9.515617136258914
ALL,2018-03-10 19:00:00,9.485704258981833
ALL,2018-03-10 20:00:00,9.491190788073977
ALL,2018-03-10 21:00:00,9.437074278832906
ALL,2018-03-10 22:00:00,9.670457171485848
ALL,2018-03-10 23:00:00,9.603857614627044
ALL,2018-03-11 00:00:00,9.414463962204286
ALL,2018-03-11 01:00:00,9.427220963531019
ALL,2018-03-11 02:00:00,9.416509747018273
ALL,2018-03-11 03:00:00,9.434068887708744
ALL,2018-03-11 04:00:00,9.45915484851127
ALL,2018-03-11 05:00:00,9.42582116344148
ALL,2018-03-11 06:00:00,9.4300740458179
ALL,2018-03-11 07:00:00,9.460715628427582
ALL,2018-03-11 08:00:00,9.487716150443825
ALL,2018-03-11 09:00:00,9.485485145668795
ALL,2018-03-11 10:00:00,9.49300637430086
ALL,2018-03-11 11:00:00,9.502366968158926
ALL,2018-03-11 12:00:00,9.511508844800401
ALL,2018-03-11 13:00:00,9.464891494673441
ALL,2018-03-11 14:00:00,9.632320595292065
ALL,2018-03-11 15:00:00,9.755190775811327
ALL,2018-03-11 16:00:00,9.850830802446984
ALL,2018-03-11 17:00:00,9.911455476391794
ALL,2018-03-11 18:00:00,10.031541036310296
ALL,2018-03-11 19:00:00,10.30123114112689
ALL,2018-03-11 20:00:00,10.300295535458678
ALL,2018-03-11 21:00:00,10.384331248649854
ALL,2018-03-11 22:00:00,10.432969642380414
ALL,2018-03-11 23:00:00,10.458591280139986
ALL,2018-03-12 00:00:00,10.589874556588065
ALL,2018-03-12 01:00:00,10.864658347621921
ALL,2018-03-12 02:00:00,10.774889249700376
ALL,2018-03-12 03:00:00,10.878366484458752
ALL,2018-03-12 04:00:00,10.875725785694751
ALL,2018-03-12 05:00:00,10.825979466154262
ALL,2018-03-12 06:00:00,10.868278050531218
ALL,2018-03-12 07:00:00,10.90209034365498
ALL,2018-03-12 08:00:00,10.597973361830077
ALL,2018-03-12 09:00:00,10.349435406672603
ALL,2018-03-12 10:00:00,10.261420872682242
ALL,2018-03-12 11:00:00,9.983525887010565
ALL,2018-03-12 12:00:00,9.954056623649501
ALL,2018-03-12 13:00:00,10.507980780812037
ALL,2018-03-12 14:00:00,10.425488204362509
ALL,2018-03-12 15:00:00,10.43464922412447
ALL,2018-03-12 16:00:00,10.582932979506682
ALL,2018-03-12 17:00:00,10.793783887544729
ALL,2018-03-12 18:00:00,11.436209053594748
ALL,2018-03-12 19:00:00,11.33090166409251
ALL,2018-03-12 20:00:00,11.053231654711979
ALL,2018-03-12 21:00:00,11.194443836980863
ALL,2018-03-12 22:00:00,11.23793376332724
ALL,2018-03-12 23:00:00,11.23468864385013
ALL,2018-03-13 00:00:00,11.18043770526909
ALL,2018-03-13 01:00:00,11.122045979747725
ALL,2018-03-13 02:00:00,10.323121614729343
ALL,2018-03-13 03:00:00,10.313600503652395
ALL,2018-03-13 04:00:00,10.345213595005644
ALL,2018-03-13 05:00:00,10.336052671430332
ALL,2018-03-13 06:00:00,10.449226887335934
ALL,2018-03-13 07:00:00,10.487455561103937
ALL,2018-03-13 08:00:00,10.458685094618534
ALL,2018-03-13 09:00:00,10.344123595033565
ALL,2018-03-13 10:00:00,9.922564447261086
ALL,2018-03-13 11:00:00,9.524968052111888
ALL,2018-03-13 12:00:00,9.234954314527213
ALL,2018-03-13 13:00:00,9.357983433584026
ALL,2018-03-13 14:00:00,10.040832195839146
ALL,2018-03-13 15:00:00,9.900553216830712
ALL,2018-03-13 16:00:00,9.553888942675773
ALL,2018-03-13 17:00:00,9.4453499996501
ALL,2018-03-13 18:00:00,9.735839250930898
ALL,2018-03-13 19:00:00,9.41511303806489
ALL,2018-03-13 20:00:00,9.363517440041004
ALL,2018-03-13 21:00:00,9.55435022206538
ALL,2018-03-13 22:00:00,9.660575931532826
ALL,2018-03-13 23:00:00,9.23292939118836
ALL,2018-03-14 00:00:00,9.346318123185124
ALL,2018-03-14 01:00:00,8.928455302740103
ALL,2018-03-14 02:00:00,7.531377401448876
ALL,2018-03-14 03:00:00,8.020568455557143
ALL,2018-03-14 04:00:00,8.459291309757159
ALL,2018-03-14 05:00:00,8.841182560633566
ALL,2018-03-14 06:00:00,8.671945517671329
ALL,2018-03-14 07:00:00,8.658389664111471
ALL,2018-03-14 08:00:00,9.175273695248464
ALL,2018-03-14 09:00:00,8.756147300764104
ALL,2018-03-14 10:00:00,8.254568262459387
ALL,2018-03-14 11:00:00,8.187585025958372
ALL,2018-03-14 12:00:00,7.933602561947724
ALL,2018-03-14 13:00:00,8.205093498058162
ALL,2018-03-14 14:00:00,8.354391492544146
ALL,2018-03-14 15:00:00,11.045451694500338
ALL,2018-03-14 16:00:00,11.898858968735118
ALL,2018-03-14 17:00:00,10.291559580764455
ALL,2018-03-14 18:00:00,8.337950829699862
ALL,2018-03-14 19:00:00,8.020825274450756
ALL,2018-03-14 20:00:00,8.775055871869796
ALL,2018-03-14 21:00:00,8.646184013904497
ALL,2018-03-14 22:00:00,8.506248455990926
ALL,2018-03-14 23:00:00,8.652885128659396
ALL,2018-03-15 00:00:00,8.700187369640716
ALL,2018-03-15 01:00:00,8.332227649208221
ALL,2018-03-15 02:00:00,8.056327276018344
ALL,2018-03-15 03:00:00,7.742675918429612
ALL,2018-03-15 04:00:00,7.821346471300304
ALL,2018-03-15 05:00:00,7.863786761783077
ALL,2018-03-15 06:00:00,7.957516140895109
ALL,2018-03-15 07:00:00,8.064176697042983
ALL,2018-03-15 08:00:00,7.691189095105263
ALL,2018-03-15 09:00:00,7.912706491950942
ALL,2018-03-15 10:00:00,8.153241833553373
ALL,2018-03-15 11:00:00,8.081568123639611
ALL,2018-03-15 12:00:00,8.037260617001387
ALL,2018-03-15 13:00:00,8.43033166064252
ALL,2018-03-15 14:00:00,8.538654122615062
ALL,2018-03-15 15:00:00,8.21731356811011
ALL,2018-03-15 16:00:00,6.9143167242116
ALL,2018-03-15 17:00:00,7.143978046071077
ALL,2018-03-15 18:00:00,6.603250977251551
ALL,2018-03-15 19:00:00,6.28654190365833
ALL,2018-03-15 20:00:00,6.238431938046936
ALL,2018-03-15 21:00:00,6.149601951737421
ALL,2018-03-15 22:00:00,6.051598740788355
ALL,2018-03-15 23:00:00,5.792906912746461
ALL,2018-03-16 00:00:00,5.585511980635707
ALL,2018-03-16 01:00:00,5.221939494379902
ALL,2018-03-16 02:00:00,5.098290389527385
ALL,2018-03-16 03:00:00,5.361013493674858
ALL,2018-03-16 04:00:00,5.390645321480946
ALL,2018-03-16 05:00:00,5.4291014363636645
ALL,2018-03-16 06:00:00,5.159621502126972
ALL,2018-03-16 07:00:00,5.138834317728575
ALL,2018-03-16 08:00:00,5.0445302254080575
ALL,2018-03-16 09:00:00,4.786640274908374
ALL,2018-03-16 10:00:00,4.626145151415607
ALL,2018-03-16 11:00:00,4.176223998271408
ALL,2018-03-16 12:00:00,3.9540283751701373
ALL,2018-03-16 13:00:00,4.3541515649095315
ALL,2018-03-16 14:00:00,3.9754330894456036
ALL,2018-03-16 15:00:00,3.5370605036015044
ALL,2018-03-16 16:00:00,3.2311101644511955
ALL,2018-03-16 17:00:00,3.26529035571077
ALL,2018-03-16 18:00:00,3.2419326100887425
ALL,2018-03-16 19:00:00,3.2536232329292933
ALL,2018-03-16 20:00:00,3.3675386363932116
ALL,2018-03-16 21:00:00,3.4255900857169124
ALL,2018-03-16 22:00:00,3.52030137184941
ALL,2018-03-16 23:00:00,3.403111329026395
ALL,2018-03-17 00:00:00,3.6754455773500103
ALL,2018-03-17 01:00:00,3.994342395769392
ALL,2018-03-17 02:00:00,3.8891585262372868
ALL,2018-03-17 03:00:00,3.96025003982046
ALL,2018-03-17 04:00:00,3.9971339619840145
ALL,2018-03-17 05:00:00,3.9461606769518487
ALL,2018-03-17 06:00:00,3.835871536103846
ALL,2018-03-17 07:00:00,3.8760379268087193
ALL,2018-03-17 08:00:00,4.058817036753187
ALL,2018-03-17 09:00:00,4.305196138770462
ALL,2018-03-17 10:00:00,4.330324192638716
ALL,2018-03-17 11:00:00,4.2454366268892425
ALL,2018-03-17 12:00:00,4.2922905862787415
ALL,2018-03-17 13:00:00,4.37059130540735
ALL,2018-03-17 14:00:00,4.652261787039238
ALL,2018-03-17 15:00:00,4.578354910710955
ALL,2018-03-17 16:00:00,3.9161386277437016
ALL,2018-03-17 17:00:00,4.1189742129972995
ALL,2018-03-17 18:00:00,4.029983481003227
ALL,2018-03-17 19:00:00,3.649327450118386
ALL,2018-03-17 20:00:00,3.6560129593671293
ALL,2018-03-17 21:00:00,3.5553815366219923
ALL,2018-03-17 22:00:00,3.4041146240785154
ALL,2018-03-17 23:00:00,3.4377644735138406
ALL,2018-03-18 00:00:00,3.5080522117789648
ALL,2018-03-18 01:00:00,3.7749094555301497
ALL,2018-03-18 02:00:00,3.7419562825723665
ALL,2018-03-18 03:00:00,3.5585562745140664
ALL,2018-03-18 04:00:00,3.564386121832656
ALL,2018-03-18 05:00:00,3.5457973183194227
ALL,2018-03-18 06:00:00,3.1653626480448533
ALL,2018-03-18 07:00:00,3.115406951292349
ALL,2018-03-18 08:00:00,3.006284264806009
ALL,2018-03-18 09:00:00,3.093371248692162
ALL,2018-03-18 10:00:00,3.1072285095144037
ALL,2018-03-18 11:00:00,3.162253043957943
ALL,2018-03-18 12:00:00,3.5689140588967745
ALL,2018-03-18 13:00:00,3.9042918285183417
ALL,2018-03-18 14:00:00,4.225176954220682
ALL,2018-03-18 15:00:00,4.380118574206441
ALL,2018-03-18 16:00:00,3.5996544491324247
ALL,2018-03-18 17:00:00,3.6705214516764193
ALL,2018-03-18 18:00:00,4.239078263601907
ALL,2018-03-18 19:00:00,3.834401283524856
ALL,2018-03-18 20:00:00,4.003987753692431
ALL,2018-03-18 21:00:00,4.060328723980299
ALL,2018-03-18 22:00:00,4.3190070510383975
ALL,2018-03-18 23:00:00,3.9821373049943944
ALL,2018-03-19 00:00:00,3.6765924080605887
ALL,2018-03-19 01:00:00,3.7430606352605693
ALL,2018-03-19 02:00:00,4.387472420372635
ALL,2018-03-19 03:00:00,4.153917688330525
ALL,2018-03-19 04:00:00,3.8708381096726336
ALL,2018-03-19 05:00:00,3.6357809619631762
ALL,2018-03-19 06:00:00,3.6127276198175933
ALL,2018-03-19 07:00:00,3.5765262454164897
ALL,2018-03-19 08:00:00,3.5497979352943165
ALL,2018-03-19 09:00:00,3.487093878809967
ALL,2018-03-19 10:00:00,3.338634247211325
ALL,2018-03-19 11:00:00,3.293669863550802
ALL,2018-03-19 12:00:00,3.333751177632739
ALL,2018-03-19 13:00:00,3.3473106325405877
ALL,2018-03-19 14:00:00,3.115779756058159
ALL,2018-03-19 15:00:00,2.97599211114859
ALL,2018-03-19 16:00:00,3.0861541589348764
ALL,2018-03-19 17:00:00,3.1522726232254197
ALL,2018-03-19 18:00:00,3.2016726046928143
ALL,2018-03-19 19:00:00,3.201862325151311
ALL,2018-03-19 20:00:00,3.1022904543302325
ALL,2018-03-19 21:00:00,3.0498449255253623
ALL,2018-03-19 22:00:00,3.0979460194515482
ALL,2018-03-19 23:00:00,3.0821012753140677
ALL,2018-03-20 00:00:00,3.2878896732106737
ALL,2018-03-20 01:00:00,3.23007753173299
ALL,2018-03-20 02:00:00,3.110149086741243
ALL,2018-03-20 03:00:00,3.2444466889974155
ALL,2018-03-20 04:00:00,3.231765153521282
ALL,2018-03-20 05:00:00,3.161971292991181
ALL,2018-03-20 06:00:00,3.0143424229994027
ALL,2018-03-20 07:00:00,3.090117821231938
ALL,2018-03-20 08:00:00,3.2847384945623475
ALL,2018-03-20 09:00:00,3.298231330019954
ALL,2018-03-20 10:00:00,3.180990069164419
ALL,2018-03-20 11:00:00,3.1656721142213247
ALL,2018-03-20 12:00:00,3.3731703813788383
ALL,2018-03-20 13:00:00,3.3753378039766635
ALL,2018-03-20 14:00:00,3.334788079980389
ALL,2018-03-20 15:00:00,3.325690937622505
ALL,2018-03-20 16:00:00,2.9570935276769417
ALL,2018-03-20 17:00:00,3.106168017850936
ALL,2018-03-20 18:00:00,3.0271106180539693
ALL,2018-03-20 19:00:00,2.8645906589093753
ALL,2018-03-20 20:00:00,2.732252473929104
ALL,2018-03-20 21:00:00,2.692472313387266
ALL,2018-03-20 22:00:00,2.6756749814376133
ALL,2018-03-20 23:00:00,2.697099737459108
ALL,2018-03-21 00:00:00,2.6166438853490632
ALL,2018-03-21 01:00:00,2.6025734865821097
ALL,2018-03-21 02:00:00,2.5150388264165504
ALL,2018-03-21 03:00:00,2.518942449816471
ALL,2018-03-21 04:00:00,2.4148989614042686
ALL,2018-03-21 05:00:00,2.385603351575259
ALL,2018-03-21 06:00:00,2.395140859637796
ALL,2018-03-21 07:00:00,2.37501298599579
ALL,2018-03-21 08:00:00,2.2650171109510544
ALL,2018-03-21 09:00:00,2.3265564891018844
ALL,2018-03-21 10:00:00,2.3067441596890745
ALL,2018-03-21 11:00:00,2.276671772101639
ALL,2018-03-21 12:00:00,2.3227049163637687
ALL,2018-03-21 13:00:00,2.3146751698699566
ALL,2018-03-21 14:00:00,2.2580085153862544
ALL,2018-03-21 15:00:00,2.2842736739135985
ALL,2018-03-21 16:00:00,2.3686327219986603
ALL,2018-03-21 17:00:00,2.48162142649942
ALL,2018-03-21 18:00:00,2.4195131548067956
ALL,2018-03-21 19:00:00,2.39856538280606
ALL,2018-03-21 20:00:00,2.3901968891105496
ALL,2018-03-21 21:00:00,2.3722557412110876
ALL,2018-03-21 22:00:00,2.3136990938531374
ALL,2018-03-21 23:00:00,2.2895414030072025
ALL,2018-03-22 00:00:00,2.275490340734802
ALL,2018-03-22 01:00:00,2.3042390901255088
ALL,2018-03-22 02:00:00,2.4539211678960684
ALL,2018-03-22 03:00:00,2.5817076489764004
ALL,2018-03-22 04:00:00,2.8614764546060143
ALL,2018-03-22 05:00:00,2.816748612658078
ALL,2018-03-22 06:00:00,2.565449871529838
ALL,2018-03-22 07:00:00,2.462879428719529
ALL,2018-03-22 08:00:00,2.3796905944328106
ALL,2018-03-22 09:00:00,2.2905292650937747
ALL,2018-03-22 10:00:00,2.680202233716545
ALL,2018-03-22 11:00:00,2.7617091906673594
ALL,2018-03-22 12:00:00,2.9592251444674202
ALL,2018-03-22 13:00:00,2.9340531676208146
ALL,2018-03-22 14:00:00,2.889200498833599
ALL,2018-03-22 15:00:00,3.137034684615557
ALL,2018-03-22 16:00:00,3.5571936324062703
ALL,2018-03-22 17:00:00,3.7239927117875946
ALL,2018-03-22 18:00:00,3.639350158042008
ALL,2018-03-22 19:00:00,3.397550724173556
ALL,2018-03-22 20:00:00,3.326637306737133
ALL,2018-03-22 21:00:00,3.452916419502156
ALL,2018-03-22 22:00:00,3.536541312847869
ALL,2018-03-22 23:00:00,3.5843617735056874
ALL,2018-03-23 00:00:00,3.7389018047119538
ALL,2018-03-23 01:00:00,3.7300650150782753
ALL,2018-03-23 02:00:00,3.7082324428173474
ALL,2018-03-23 03:00:00,3.7122553872290642
ALL,2018-03-23 04:00:00,3.7115397022210246
ALL,2018-03-23 05:00:00,3.7049179702089763
ALL,2018-03-23 06:00:00,3.724219849007971
ALL,2018-03-23 07:00:00,3.603750028496783
ALL,2018-03-23 08:00:00,3.7522239033247033
ALL,2018-03-23 09:00:00,3.9706446776634525
ALL,2018-03-23 10:00:00,4.082910411975725
ALL,2018-03-23 11:00:00,4.018819969986301
ALL,2018-03-23 12:00:00,4.159712839182629
ALL,2018-03-23 13:00:00,4.172788356399421
ALL,2018-03-23 14:00:00,4.101574727867706
ALL,2018-03-23 15:00:00,4.144500103098084
ALL,2018-03-23 16:00:00,4.081654718275536
ALL,2018-03-23 17:00:00,3.667886672016374
ALL,2018-03-23 18:00:00,3.6196303879442366
ALL,2018-03-23 19:00:00,3.411734376783724
ALL,2018-03-23 20:00:00,3.6501343517550713
ALL,2018-03-23 21:00:00,3.5614481504711217
ALL,2018-03-23 22:00:00,4.00266099891162
ALL,2018-03-23 23:00:00,4.195777389857959
ALL,2018-03-24 00:00:00,4.190379767157517
ALL,2018-03-24 01:00:00,4.433889520374221
ALL,2018-03-24 02:00:00,4.278777742269612
ALL,2018-03-24 03:00:00,4.357230114232037
ALL,2018-03-24 04:00:00,4.25125051907536
ALL,2018-03-24 05:00:00,4.196567122480184
ALL,2018-03-24 06:00:00,4.190506827778213
ALL,2018-03-24 07:00:00,4.260516833780537
ALL,2018-03-24 08:00:00,4.378639428649473
ALL,2018-03-24 09:00:00,4.532781189971164
ALL,2018-03-24 10:00:00,4.731543463734677
ALL,2018-03-24 11:00:00,4.848952477195043
ALL,2018-03-24 12:00:00,4.798977212545283
ALL,2018-03-24 13:00:00,4.8262321699141175
ALL,2018-03-24 14:00:00,4.952972504970324
ALL,2018-03-24 15:00:00,4.947883508040231
ALL,2018-03-24 16:00:00,4.77386778287415
ALL,2018-03-24 17:00:00,4.230562425274214
ALL,2018-03-24 18:00:00,3.947102199760325
ALL,2018-03-24 19:00:00,3.9181295386094894
ALL,2018-03-24 20:00:00,3.9058834418923505
ALL,2018-03-24 21:00:00,3.9555791041701456
ALL,2018-03-24 22:00:00,3.6456996037274156
ALL,2018-03-24 23:00:00,3.586345676562054
ALL,2018-03-25 00:00:00,3.546932106002371
ALL,2018-03-25 01:00:00,4.062359655202343
ALL,2018-03-25 02:00:00,4.142383639965507
ALL,2018-03-25 03:00:00,4.289689739459015
ALL,2018-03-25 04:00:00,4.5040869951516616
ALL,2018-03-25 05:00:00,4.451853614736293
ALL,2018-03-25 06:00:00,4.4539928151423895
ALL,2018-03-25 07:00:00,4.344706855833701
ALL,2018-03-25 08:00:00,4.329093205679672
ALL,2018-03-25 09:00:00,4.330157807781438
ALL,2018-03-25 10:00:00,3.8114532152667544
ALL,2018-03-25 11:00:00,3.383705556548984
ALL,2018-03-25 12:00:00,3.3759925248103357
ALL,2018-03-25 13:00:00,3.1145307097724277
ALL,2018-03-25 14:00:00,3.0248231392220344
ALL,2018-03-25 15:00:00,3.109346554149837
ALL,2018-03-25 16:00:00,2.588394904242275
ALL,2018-03-25 17:00:00,2.6064078545003486
ALL,2018-03-25 18:00:00,2.483842231954356
ALL,2018-03-25 19:00:00,2.412553003349546
ALL,2018-03-25 20:00:00,2.4180893770365866
ALL,2018-03-25 21:00:00,2.3930316670471177
ALL,2018-03-25 22:00:00,2.1166838527439733
ALL,2018-03-25 23:00:00,1.925032416331735
ALL,2018-03-26 00:00:00,2.019526833734507
ALL,2018-03-26 01:00:00,2.1948907562203153
ALL,2018-03-26 02:00:00,2.6118153935689405
ALL,2018-03-26 03:00:00,6.824747429877835
ALL,2018-03-26 04:00:00,7.529418682866274
ALL,2018-03-26 05:00:00,7.8263987108898965
ALL,2018-03-26 06:00:00,8.431087439424894
ALL,2018-03-26 07:00:00,8.112405781909796
ALL,2018-03-26 08:00:00,8.503690123971987
ALL,2018-03-26 09:00:00,8.709137789183142
ALL,2018-03-26 10:00:00,9.05926532083061
ALL,2018-03-26 11:00:00,9.310291887299773
ALL,2018-03-26 12:00:00,9.039924471245406
ALL,2018-03-26 13:00:00,8.826112792701096
ALL,2018-03-26 14:00:00,8.791406468208667
ALL,2018-03-26 15:00:00,8.86897934154687
ALL,2018-03-26 16:00:00,8.596538823090937
ALL,2018-03-26 17:00:00,8.927729987663614
ALL,2018-03-26 18:00:00,9.16268772957248
ALL,2018-03-26 19:00:00,8.634443254358489
ALL,2018-03-26 20:00:00,8.403421703804623
ALL,2018-03-26 21:00:00,8.572679020716276
ALL,2018-03-26 22:00:00,9.182375335804586
ALL,2018-03-26 23:00:00,9.466832981674578
ALL,2018-03-27 00:00:00,9.271445723137843
ALL,2018-03-27 01:00:00,9.460566381382938
ALL,2018-03-27 02:00:00,9.356419431276041
ALL,2018-03-27 03:00:00,9.377891238982853
ALL,2018-03-27 04:00:00,9.382148225018085
ALL,2018-03-27 05:00:00,9.155922271487915
ALL,2018-03-27 06:00:00,8.714261814418624
ALL,2018-03-27 07:00:00,8.924935492158362
ALL,2018-03-27 08:00:00,9.257432629915106
ALL,2018-03-27 09:00:00,9.39699251295265
ALL,2018-03-27 10:00:00,9.477279248935782
ALL,2018-03-27 11:00:00,9.6017590944379
ALL,2018-03-27 12:00:00,9.66181093169868
ALL,2018-03-27 13:00:00,9.777774405048257
ALL,2018-03-27 14:00:00,9.968032706704077
ALL,2018-03-27 15:00:00,10.211908906453127
ALL,2018-03-27 16:00:00,10.275951558645163
ALL,2018-03-27 17:00:00,10.064327054065735
ALL,2018-03-27 18:00:00,9.838175221196888
ALL,2018-03-27 19:00:00,9.463731083973489
ALL,2018-03-27 20:00:00,9.616271632382391
ALL,2018-03-27 21:00:00,9.597209979537862
ALL,2018-03-27 22:00:00,9.748417651319029
ALL,2018-03-27 23:00:00,9.705362023548222
ALL,2018-03-28 00:00:00,9.819577044551332
ALL,2018-03-28 01:00:00,9.880302264439353
ALL,2018-03-28 02:00:00,9.982791799659022
ALL,2018-03-28 03:00:00,10.009317352489925
ALL,2018-03-28 04:00:00,9.989490397969941
ALL,2018-03-28 05:00:00,10.023157681440091
ALL,2018-03-28 06:00:00,10.069114942961393
ALL,2018-03-28 07:00:00,10.072738090687311
ALL,2018-03-28 08:00:00,10.04081895908071
ALL,2018-03-28 09:00:00,10.069293695771165
ALL,2018-03-28 10:00:00,10.132437730404975
ALL,2018-03-28 11:00:00,10.335095489855009
ALL,2018-03-28 12:00:00,10.334421064488241
ALL,2018-03-28 13:00:00,10.345906113863872
ALL,2018-03-28 14:00:00,10.349173139223279
ALL,2018-03-28 15:00:00,10.260721662502789
ALL,2018-03-28 16:00:00,9.763816261798839
ALL,2018-03-28 17:00:00,9.63520355312735
ALL,2018-03-28 18:00:00,9.548483310925892
ALL,2018-03-28 19:00:00,9.464127151659019
ALL,2018-03-28 20:00:00,9.659288743450949
ALL,2018-03-28 21:00:00,9.892123459473108
ALL,2018-03-28 22:00:00,10.12945661056798
ALL,2018-03-28 23:00:00,10.311890512015223
ALL,2018-03-29 00:00:00,10.221059570327222
ALL,2018-03-29 01:00:00,10.261367672953142
ALL,2018-03-29 02:00:00,9.933285371981794
ALL,2018-03-29 03:00:00,9.927149862845981
ALL,2018-03-29 04:00:00,10.07534488087908
ALL,2018-03-29 05:00:00,10.216063611284323
ALL,2018-03-29 06:00:00,10.16892345210303
ALL,2018-03-29 07:00:00,10.252976883491561
ALL,2018-03-29 08:00:00,10.144633286646046
ALL,2018-03-29 09:00:00,10.079344424561052
