z_column,releases,age_all
ALL,2018-03-02 23:00:00,48.02074886003079
ALL,2018-03-03 00:00:00,47.98678257662077
ALL,2018-03-03 01:00:00,47.8117862395811
ALL,2018-03-03 02:00:00,47.76731804718653
ALL,2018-03-03 03:00:00,47.845101493695964
ALL,2018-03-03 04:00:00,47.75014810205904
ALL,2018-03-03 05:00:00,47.991330150717054
ALL,2018-03-03 06:00:00,48.042468773069075
ALL,2018-03-03 07:00:00,48.03690680426856
ALL,2018-03-03 08:00:00,48.15192246538879
ALL,2018-03-03 09:00:00,48.71124810863114
ALL,2018-03-03 10:00:00,49.092711067892374
ALL,2018-03-03 11:00:00,49.24256764884481
ALL,2018-03-03 12:00:00,49.45075057011002
ALL,2018-03-03 13:00:00,48.65997440590137
ALL,2018-03-03 14:00:00,48.54134169193249
ALL,2018-03-03 15:00:00,48.11943730313601
ALL,2018-03-03 16:00:00,47.832763826792565
ALL,2018-03-03 17:00:00,47.84324664353813
ALL,2018-03-03 18:00:00,47.868047988896926
ALL,2018-03-03 19:00:00,47.95266894350272
ALL,2018-03-03 20:00:00,48.01722902311182
ALL,2018-03-03 21:00:00,47.935304275162025
ALL,2018-03-03 22:00:00,48.041137743957684
ALL,2018-03-03 23:00:00,48.46779736384019
ALL,2018-03-04 00:00:00,48.386162548103634
ALL,2018-03-04 01:00:00,48.13949139194118
ALL,2018-03-04 02:00:00,48.03083363774509
ALL,2018-03-04 03:00:00,47.877974105196266
ALL,2018-03-04 04:00:00,47.95032384604354
ALL,2018-03-04 05:00:00,47.81487033418698
ALL,2018-03-04 06:00:00,47.57813722817236
ALL,2018-03-04 07:00:00,48.10199001564948
ALL,2018-03-04 08:00:00,48.19768277328661
ALL,2018-03-04 09:00:00,49.06793453719345
ALL,2018-03-04 10:00:00,50.1110741006719
ALL,2018-03-04 11:00:00,50.138910845780096
ALL,2018-03-04 12:00:00,50.71352258641717
ALL,2018-03-04 13:00:00,50.175317160409655
ALL,2018-03-04 14:00:00,48.70668090821432
ALL,2018-03-04 15:00:00,47.20845519218183
ALL,2018-03-04 16:00:00,46.87694065906875
ALL,2018-03-04 17:00:00,46.38196092869275
ALL,2018-03-04 18:00:00,46.36068595562605
ALL,2018-03-04 19:00:00,46.7779713550903
ALL,2018-03-04 20:00:00,46.83677923687641
ALL,2018-03-04 21:00:00,46.7080788200799
ALL,2018-03-04 22:00:00,46.80505548428027
ALL,2018-03-04 23:00:00,47.00952218257392
ALL,2018-03-05 00:00:00,47.5381587336343
ALL,2018-03-05 01:00:00,47.81395800134023
ALL,2018-03-05 02:00:00,48.06868976087317
ALL,2018-03-05 03:00:00,48.529157730543
ALL,2018-03-05 04:00:00,49.18737524423079
ALL,2018-03-05 05:00:00,48.61064087223669
ALL,2018-03-05 06:00:00,48.80284345140339
ALL,2018-03-05 07:00:00,48.507660530091876
ALL,2018-03-05 08:00:00,47.67262155624074
ALL,2018-03-05 09:00:00,48.476530810427946
ALL,2018-03-05 10:00:00,48.88613297897945
ALL,2018-03-05 11:00:00,49.26454486472751
ALL,2018-03-05 12:00:00,49.69102480184801
ALL,2018-03-05 13:00:00,48.886036244126316
ALL,2018-03-05 14:00:00,48.27875864099468
ALL,2018-03-05 15:00:00,47.80126303398075
ALL,2018-03-05 16:00:00,47.83405503844442
ALL,2018-03-05 17:00:00,47.555139580656736
ALL,2018-03-05 18:00:00,47.2241805031698
ALL,2018-03-05 19:00:00,47.397451243838155
ALL,2018-03-05 20:00:00,47.57665863012818
ALL,2018-03-05 21:00:00,47.66442245753491
ALL,2018-03-05 22:00:00,47.92446416029388
ALL,2018-03-05 23:00:00,48.270404389448466
ALL,2018-03-06 00:00:00,48.65815569967311
ALL,2018-03-06 01:00:00,49.04628854761433
ALL,2018-03-06 02:00:00,49.31203025163588
ALL,2018-03-06 03:00:00,48.90074064501235
ALL,2018-03-06 04:00:00,48.49492180898104
ALL,2018-03-06 05:00:00,48.893749878890596
ALL,2018-03-06 06:00:00,48.721851582005364
ALL,2018-03-06 07:00:00,48.5649486526793
ALL,2018-03-06 08:00:00,48.52851755900849
ALL,2018-03-06 09:00:00,49.026967862505956
ALL,2018-03-06 10:00:00,49.35365875191527
ALL,2018-03-06 11:00:00,49.69230197371439
ALL,2018-03-06 12:00:00,49.44645534450328
ALL,2018-03-06 13:00:00,48.79786919824347
ALL,2018-03-06 14:00:00,48.320433718720366
ALL,2018-03-06 15:00:00,48.2154483469811
ALL,2018-03-06 16:00:00,48.21363029869062
ALL,2018-03-06 17:00:00,48.29332587023044
ALL,2018-03-06 18:00:00,48.23054539771406
ALL,2018-03-06 19:00:00,48.23649001715926
ALL,2018-03-06 20:00:00,48.3696985642776
ALL,2018-03-06 21:00:00,48.286498842325614
ALL,2018-03-06 22:00:00,48.240389151915885
ALL,2018-03-06 23:00:00,48.264756104185366
ALL,2018-03-07 00:00:00,47.990952109795856
ALL,2018-03-07 01:00:00,47.48768704891187
ALL,2018-03-07 02:00:00,47.93893007287039
ALL,2018-03-07 03:00:00,47.677420428377445
ALL,2018-03-07 04:00:00,47.68787727250333
ALL,2018-03-07 05:00:00,47.66608864884463
ALL,2018-03-07 06:00:00,49.11059854737323
ALL,2018-03-07 07:00:00,49.30207711248595
ALL,2018-03-07 08:00:00,49.708040210272706
ALL,2018-03-07 09:00:00,50.12277068315985
ALL,2018-03-07 10:00:00,48.52208550501447
ALL,2018-03-07 11:00:00,48.56946613347328
ALL,2018-03-07 12:00:00,48.59945756038709
ALL,2018-03-07 13:00:00,48.48355188254522
ALL,2018-03-07 14:00:00,48.36967258917144
ALL,2018-03-07 15:00:00,48.33774073453
ALL,2018-03-07 16:00:00,48.43480407099355
ALL,2018-03-07 17:00:00,48.70644583963843
ALL,2018-03-07 18:00:00,48.822476280081744
ALL,2018-03-07 19:00:00,48.7385669618531
ALL,2018-03-07 20:00:00,48.56738122874101
ALL,2018-03-07 21:00:00,48.46149987104009
ALL,2018-03-07 22:00:00,48.44236254728799
ALL,2018-03-07 23:00:00,48.49166886028968
ALL,2018-03-08 00:00:00,48.64136570537274
ALL,2018-03-08 01:00:00,48.351328664150955
ALL,2018-03-08 02:00:00,48.375145458539976
ALL,2018-03-08 03:00:00,48.780001366560235
ALL,2018-03-08 04:00:00,49.31976557843534
ALL,2018-03-08 05:00:00,49.712915516945685
ALL,2018-03-08 06:00:00,50.01703051022952
ALL,2018-03-08 07:00:00,49.701042024161445
ALL,2018-03-08 08:00:00,49.14248645286299
ALL,2018-03-08 09:00:00,49.56004199246118
ALL,2018-03-08 10:00:00,49.71164348871752
ALL,2018-03-08 11:00:00,48.92241383115685
ALL,2018-03-08 12:00:00,48.60384313184094
ALL,2018-03-08 13:00:00,49.36837499153051
ALL,2018-03-08 14:00:00,49.774947849148724
ALL,2018-03-08 15:00:00,48.92081971029685
ALL,2018-03-08 16:00:00,48.598819301113764
ALL,2018-03-08 17:00:00,48.47966096166797
ALL,2018-03-08 18:00:00,48.53984971897712
ALL,2018-03-08 19:00:00,48.68506372826642
ALL,2018-03-08 20:00:00,48.422364669882484
ALL,2018-03-08 21:00:00,48.52136456858808
ALL,2018-03-08 22:00:00,48.47779802551674
ALL,2018-03-08 23:00:00,48.45737983555164
ALL,2018-03-09 00:00:00,47.79101841648803
ALL,2018-03-09 01:00:00,48.32620917940542
ALL,2018-03-09 02:00:00,48.52263448842776
ALL,2018-03-09 03:00:00,48.493068886105995
ALL,2018-03-09 04:00:00,48.93081965513151
ALL,2018-03-09 05:00:00,48.65014912294956
ALL,2018-03-09 06:00:00,49.07369273191458
ALL,2018-03-09 07:00:00,48.60856620902812
ALL,2018-03-09 08:00:00,48.5876432287576
ALL,2018-03-09 09:00:00,48.79124615331057
ALL,2018-03-09 10:00:00,49.01454261217278
ALL,2018-03-09 11:00:00,49.34870694628265
ALL,2018-03-09 12:00:00,50.22336493523221
ALL,2018-03-09 13:00:00,49.74929918915895
ALL,2018-03-09 14:00:00,49.30211217659342
ALL,2018-03-09 15:00:00,47.907457331498726
ALL,2018-03-09 16:00:00,47.95837885562181
ALL,2018-03-09 17:00:00,47.8417436517346
ALL,2018-03-09 18:00:00,47.25914450061643
ALL,2018-03-09 19:00:00,45.64232290838074
ALL,2018-03-09 20:00:00,45.88812337490996
ALL,2018-03-09 21:00:00,46.25126384366723
ALL,2018-03-09 22:00:00,46.813069538915705
ALL,2018-03-09 23:00:00,46.9191060639731
ALL,2018-03-10 00:00:00,47.04057664423399
ALL,2018-03-10 01:00:00,47.140025429872274
ALL,2018-03-10 02:00:00,47.14640946592953
ALL,2018-03-10 03:00:00,47.582086227930034
ALL,2018-03-10 04:00:00,48.258661633779006
ALL,2018-03-10 05:00:00,48.58011851800885
ALL,2018-03-10 06:00:00,48.5522973644372
ALL,2018-03-10 07:00:00,48.05158254382083
ALL,2018-03-10 08:00:00,47.223782377283214
ALL,2018-03-10 09:00:00,46.041267315383934
ALL,2018-03-10 10:00:00,46.492865313898605
ALL,2018-03-10 11:00:00,46.74238972435623
ALL,2018-03-10 12:00:00,47.15649898120522
ALL,2018-03-10 13:00:00,47.41336819076972
ALL,2018-03-10 14:00:00,47.10219761667202
ALL,2018-03-10 15:00:00,46.55869603494404
ALL,2018-03-10 16:00:00,46.53475274744862
ALL,2018-03-10 17:00:00,45.37489140353364
ALL,2018-03-10 18:00:00,44.39437998149468
ALL,2018-03-10 19:00:00,43.39690177071796
ALL,2018-03-10 20:00:00,43.196194231650395
ALL,2018-03-10 21:00:00,42.94627270401163
ALL,2018-03-10 22:00:00,42.81569121743667
ALL,2018-03-10 23:00:00,42.72729213553851
ALL,2018-03-11 00:00:00,43.155004147437076
ALL,2018-03-11 01:00:00,43.6188878336208
ALL,2018-03-11 02:00:00,43.86324557542367
ALL,2018-03-11 03:00:00,43.83930837010727
ALL,2018-03-11 04:00:00,44.23070993489913
ALL,2018-03-11 05:00:00,44.82873389117607
ALL,2018-03-11 06:00:00,45.50920295125572
ALL,2018-03-11 07:00:00,46.059336350569616
ALL,2018-03-11 08:00:00,46.325142665528475
ALL,2018-03-11 09:00:00,46.97687639480792
ALL,2018-03-11 10:00:00,47.58529928396837
ALL,2018-03-11 11:00:00,47.46304264705543
ALL,2018-03-11 12:00:00,47.23293085347721
ALL,2018-03-11 13:00:00,46.60719378171311
ALL,2018-03-11 14:00:00,45.61396322775079
ALL,2018-03-11 15:00:00,45.398211819862
ALL,2018-03-11 16:00:00,45.40755473211737
ALL,2018-03-11 17:00:00,45.563086406600426
ALL,2018-03-11 18:00:00,45.92848156420992
ALL,2018-03-11 19:00:00,46.47192096611701
ALL,2018-03-11 20:00:00,46.70866504597808
ALL,2018-03-11 21:00:00,47.28272081187926
ALL,2018-03-11 22:00:00,47.25982096509159
ALL,2018-03-11 23:00:00,47.26440388011689
ALL,2018-03-12 00:00:00,47.424915233376964
ALL,2018-03-12 01:00:00,47.85016278805515
ALL,2018-03-12 02:00:00,47.99874945454627
ALL,2018-03-12 03:00:00,48.442594510059884
ALL,2018-03-12 04:00:00,48.761591319414194
ALL,2018-03-12 05:00:00,49.08131675422312
ALL,2018-03-12 06:00:00,49.51128519644664
ALL,2018-03-12 07:00:00,49.144500240904456
ALL,2018-03-12 08:00:00,48.888217770863456
ALL,2018-03-12 09:00:00,49.0783429811729
ALL,2018-03-12 10:00:00,49.660319058336704
ALL,2018-03-12 11:00:00,48.9435450845378
ALL,2018-03-12 12:00:00,49.30521768677185
ALL,2018-03-12 13:00:00,50.35991957735343
ALL,2018-03-12 14:00:00,49.67494461009048
ALL,2018-03-12 15:00:00,49.286709930533895
ALL,2018-03-12 16:00:00,49.2468538103709
ALL,2018-03-12 17:00:00,49.12824445991833
ALL,2018-03-12 18:00:00,47.60826378457819
ALL,2018-03-12 19:00:00,47.8180199074021
ALL,2018-03-12 20:00:00,47.94203450228821
ALL,2018-03-12 21:00:00,48.324968403051265
ALL,2018-03-12 22:00:00,49.0270025655436
ALL,2018-03-12 23:00:00,49.52288410272048
ALL,2018-03-13 00:00:00,49.78396276883209
ALL,2018-03-13 01:00:00,49.772503309595685
ALL,2018-03-13 02:00:00,48.32148144976346
ALL,2018-03-13 03:00:00,48.77208256111207
ALL,2018-03-13 04:00:00,48.90389692063471
ALL,2018-03-13 05:00:00,48.811771968396606
ALL,2018-03-13 06:00:00,48.95747535056223
ALL,2018-03-13 07:00:00,48.632926037642164
ALL,2018-03-13 08:00:00,48.55679534766595
ALL,2018-03-13 09:00:00,48.52609707733786
ALL,2018-03-13 10:00:00,48.362997724737966
ALL,2018-03-13 11:00:00,48.36424467259427
ALL,2018-03-13 12:00:00,48.483415934772694
ALL,2018-03-13 13:00:00,48.77472760743121
ALL,2018-03-13 14:00:00,48.740356687297954
ALL,2018-03-13 15:00:00,48.57308766430767
ALL,2018-03-13 16:00:00,48.75942710439291
ALL,2018-03-13 17:00:00,48.58882620028792
ALL,2018-03-13 18:00:00,48.31062437943767
ALL,2018-03-13 19:00:00,48.27488859102186
ALL,2018-03-13 20:00:00,48.30392032666169
ALL,2018-03-13 21:00:00,48.35942712817734
ALL,2018-03-13 22:00:00,48.60104656253525
ALL,2018-03-13 23:00:00,48.99061081759649
ALL,2018-03-14 00:00:00,48.31626072354377
ALL,2018-03-14 01:00:00,48.041090505405876
ALL,2018-03-14 02:00:00,48.02939433221039
ALL,2018-03-14 03:00:00,48.09224434098915
ALL,2018-03-14 04:00:00,48.22311965471967
ALL,2018-03-14 05:00:00,48.51477909487795
ALL,2018-03-14 06:00:00,48.90094966565457
ALL,2018-03-14 07:00:00,49.20202532566938
ALL,2018-03-14 08:00:00,49.3769833143427
ALL,2018-03-14 09:00:00,49.88645198271328
ALL,2018-03-14 10:00:00,50.37272444901309
ALL,2018-03-14 11:00:00,49.50650221032361
ALL,2018-03-14 12:00:00,50.161478351715786
ALL,2018-03-14 13:00:00,50.9109798731478
ALL,2018-03-14 14:00:00,48.78986684586255
ALL,2018-03-14 15:00:00,48.33207760388659
ALL,2018-03-14 16:00:00,48.26539252382733
ALL,2018-03-14 17:00:00,48.2919991817047
ALL,2018-03-14 18:00:00,48.429271650849834
ALL,2018-03-14 19:00:00,48.400140530461435
ALL,2018-03-14 20:00:00,47.981948420143056
ALL,2018-03-14 21:00:00,48.10428756483075
ALL,2018-03-14 22:00:00,48.56929945535363
ALL,2018-03-14 23:00:00,48.590483052077715
ALL,2018-03-15 00:00:00,48.40321264957873
ALL,2018-03-15 01:00:00,48.491549802805416
ALL,2018-03-15 02:00:00,48.95577384755153
ALL,2018-03-15 03:00:00,49.41174762346191
ALL,2018-03-15 04:00:00,49.532552875271755
ALL,2018-03-15 05:00:00,49.12823468373991
ALL,2018-03-15 06:00:00,49.29051269431026
ALL,2018-03-15 07:00:00,49.26999146884618
ALL,2018-03-15 08:00:00,49.17061768094147
ALL,2018-03-15 09:00:00,49.28894066043091
ALL,2018-03-15 10:00:00,49.31201888393011
ALL,2018-03-15 11:00:00,49.1299381982799
ALL,2018-03-15 12:00:00,48.97450077189652
ALL,2018-03-15 13:00:00,49.16420087039777
ALL,2018-03-15 14:00:00,49.30476852813255
ALL,2018-03-15 15:00:00,49.13642006651161
ALL,2018-03-15 16:00:00,48.22265779028404
ALL,2018-03-15 17:00:00,48.588841633405174
ALL,2018-03-15 18:00:00,48.08895939898748
ALL,2018-03-15 19:00:00,47.77196403605875
ALL,2018-03-15 20:00:00,47.69767698423065
ALL,2018-03-15 21:00:00,47.86707432740272
ALL,2018-03-15 22:00:00,48.01082177178975
ALL,2018-03-15 23:00:00,47.79425745980483
ALL,2018-03-16 00:00:00,47.50542452452252
ALL,2018-03-16 01:00:00,47.698277861347016
ALL,2018-03-16 02:00:00,47.86557337535203
ALL,2018-03-16 03:00:00,47.71962214386294
ALL,2018-03-16 04:00:00,47.56896284614971
ALL,2018-03-16 05:00:00,47.72802307119727
ALL,2018-03-16 06:00:00,47.63716168430884
ALL,2018-03-16 07:00:00,47.769199984000764
ALL,2018-03-16 08:00:00,48.08022624203526
ALL,2018-03-16 09:00:00,48.23222308309674
ALL,2018-03-16 10:00:00,48.69296632780043
ALL,2018-03-16 11:00:00,48.91426583357819
ALL,2018-03-16 12:00:00,48.891702081052344
ALL,2018-03-16 13:00:00,48.908477839759826
ALL,2018-03-16 14:00:00,48.344996707598824
ALL,2018-03-16 15:00:00,48.192408525943236
ALL,2018-03-16 16:00:00,48.143900445597694
ALL,2018-03-16 17:00:00,48.16681542293359
ALL,2018-03-16 18:00:00,48.30115597477276
ALL,2018-03-16 19:00:00,48.35090306843766
ALL,2018-03-16 20:00:00,48.17452326323067
ALL,2018-03-16 21:00:00,47.914432771895925
ALL,2018-03-16 22:00:00,47.86415780330513
ALL,2018-03-16 23:00:00,47.98141888423708
ALL,2018-03-17 00:00:00,47.58934496958856
ALL,2018-03-17 01:00:00,47.64772457990864
ALL,2018-03-17 02:00:00,48.20924112299794
ALL,2018-03-17 03:00:00,48.64557224632849
ALL,2018-03-17 04:00:00,49.12872028149233
ALL,2018-03-17 05:00:00,49.43511172008202
ALL,2018-03-17 06:00:00,49.25859810243276
ALL,2018-03-17 07:00:00,48.79127422056201
ALL,2018-03-17 08:00:00,49.29373691736762
ALL,2018-03-17 09:00:00,48.5846302148103
ALL,2018-03-17 10:00:00,48.554854263161566
ALL,2018-03-17 11:00:00,48.47588546566149
ALL,2018-03-17 12:00:00,48.50639013473182
ALL,2018-03-17 13:00:00,48.91525085189727
ALL,2018-03-17 14:00:00,48.70242014654251
ALL,2018-03-17 15:00:00,48.31690803422382
ALL,2018-03-17 16:00:00,48.31389499937247
ALL,2018-03-17 17:00:00,47.82564217724229
ALL,2018-03-17 18:00:00,47.80040147446846
ALL,2018-03-17 19:00:00,47.96247399601312
ALL,2018-03-17 20:00:00,48.04187352561954
ALL,2018-03-17 21:00:00,47.884644739736714
ALL,2018-03-17 22:00:00,47.526358304533936
ALL,2018-03-17 23:00:00,47.78532865726665
ALL,2018-03-18 00:00:00,47.414393212033694
ALL,2018-03-18 01:00:00,47.89666256592331
ALL,2018-03-18 02:00:00,47.75560686248738
ALL,2018-03-18 03:00:00,47.61669494819891
ALL,2018-03-18 04:00:00,48.323204782407366
ALL,2018-03-18 05:00:00,47.74990988311933
ALL,2018-03-18 06:00:00,46.94730361694145
ALL,2018-03-18 07:00:00,47.73443868128543
ALL,2018-03-18 08:00:00,47.9580307171588
ALL,2018-03-18 09:00:00,48.743934870871364
ALL,2018-03-18 10:00:00,48.979652893133995
ALL,2018-03-18 11:00:00,48.986146646446166
ALL,2018-03-18 12:00:00,48.67546962495745
ALL,2018-03-18 13:00:00,48.57998663481131
ALL,2018-03-18 14:00:00,48.2348646630867
ALL,2018-03-18 15:00:00,47.981954409415444
ALL,2018-03-18 16:00:00,48.26285543793765
ALL,2018-03-18 17:00:00,47.418591071487356
ALL,2018-03-18 18:00:00,46.001114124044086
ALL,2018-03-18 19:00:00,47.0481417488886
ALL,2018-03-18 20:00:00,47.35153237720815
ALL,2018-03-18 21:00:00,47.4970848385849
ALL,2018-03-18 22:00:00,47.62183979118678
ALL,2018-03-18 23:00:00,47.64337705072926
ALL,2018-03-19 00:00:00,47.65461002210059
ALL,2018-03-19 01:00:00,47.77862301021796
ALL,2018-03-19 02:00:00,47.74180990571356
ALL,2018-03-19 03:00:00,47.854449615414055
ALL,2018-03-19 04:00:00,47.92469548150524
ALL,2018-03-19 05:00:00,47.73309168329294
ALL,2018-03-19 06:00:00,47.34417833533149
ALL,2018-03-19 07:00:00,47.20967527378991
ALL,2018-03-19 08:00:00,47.13531827544143
ALL,2018-03-19 09:00:00,46.9983040777803
ALL,2018-03-19 10:00:00,46.459419920371296
ALL,2018-03-19 11:00:00,45.76276572318218
ALL,2018-03-19 12:00:00,45.626357444638984
ALL,2018-03-19 13:00:00,46.178904987901866
ALL,2018-03-19 14:00:00,46.66072891345612
ALL,2018-03-19 15:00:00,46.58051191626918
ALL,2018-03-19 16:00:00,46.663970933862124
ALL,2018-03-19 17:00:00,46.811198576280425
ALL,2018-03-19 18:00:00,47.12784606721026
ALL,2018-03-19 19:00:00,47.07944338666015
ALL,2018-03-19 20:00:00,46.95087760016111
ALL,2018-03-19 21:00:00,47.058594658719876
ALL,2018-03-19 22:00:00,47.02547604717897
ALL,2018-03-19 23:00:00,47.127893695390824
ALL,2018-03-20 00:00:00,47.24141539119106
ALL,2018-03-20 01:00:00,47.35077977209409
ALL,2018-03-20 02:00:00,47.72056287774069
ALL,2018-03-20 03:00:00,47.79490945493549
ALL,2018-03-20 04:00:00,48.07023481817558
ALL,2018-03-20 05:00:00,48.403828524769736
ALL,2018-03-20 06:00:00,48.50049052434516
ALL,2018-03-20 07:00:00,48.56278062899826
ALL,2018-03-20 08:00:00,49.43894531269462
ALL,2018-03-20 09:00:00,49.593352020889554
ALL,2018-03-20 10:00:00,49.63013313321232
ALL,2018-03-20 11:00:00,49.689760833852304
ALL,2018-03-20 12:00:00,49.47930808206965
ALL,2018-03-20 13:00:00,49.822838531838144
ALL,2018-03-20 14:00:00,49.27302023710602
ALL,2018-03-20 15:00:00,48.86118146033003
ALL,2018-03-20 16:00:00,48.83850166602837
ALL,2018-03-20 17:00:00,48.35454822983452
ALL,2018-03-20 18:00:00,47.98312298785189
ALL,2018-03-20 19:00:00,47.9409877320955
ALL,2018-03-20 20:00:00,47.8878317624331
ALL,2018-03-20 21:00:00,47.90939392077981
ALL,2018-03-20 22:00:00,47.993910965334
ALL,2018-03-20 23:00:00,48.05914641636958
ALL,2018-03-21 00:00:00,48.17945315780755
ALL,2018-03-21 01:00:00,48.19106564144651
ALL,2018-03-21 02:00:00,48.171846196729426
ALL,2018-03-21 03:00:00,48.32752127442411
ALL,2018-03-21 04:00:00,48.500318966757426
ALL,2018-03-21 05:00:00,48.531970780066445
ALL,2018-03-21 06:00:00,48.48900414549116
ALL,2018-03-21 07:00:00,47.54391348105631
ALL,2018-03-21 08:00:00,47.74660489504234
ALL,2018-03-21 09:00:00,47.86700033156585
ALL,2018-03-21 10:00:00,47.63779519201567
ALL,2018-03-21 11:00:00,47.667177647110925
ALL,2018-03-21 12:00:00,47.342609357487
ALL,2018-03-21 13:00:00,47.02514924383534
ALL,2018-03-21 14:00:00,47.53355939242365
ALL,2018-03-21 15:00:00,47.51601626592006
ALL,2018-03-21 16:00:00,45.8399846811006
ALL,2018-03-21 17:00:00,44.873612558421506
ALL,2018-03-21 18:00:00,45.449290384950416
ALL,2018-03-21 19:00:00,45.07927110247833
ALL,2018-03-21 20:00:00,44.92225794338931
ALL,2018-03-21 21:00:00,44.85635498604983
ALL,2018-03-21 22:00:00,45.056794465732025
ALL,2018-03-21 23:00:00,45.24126369826268
ALL,2018-03-22 00:00:00,44.76135695020472
ALL,2018-03-22 01:00:00,44.3513284687806
ALL,2018-03-22 02:00:00,43.53406754631151
ALL,2018-03-22 03:00:00,43.335856895744705
ALL,2018-03-22 04:00:00,42.20710877641797
ALL,2018-03-22 05:00:00,42.865856201580826
ALL,2018-03-22 06:00:00,44.424406626109366
ALL,2018-03-22 07:00:00,44.919485903957955
ALL,2018-03-22 08:00:00,45.48691290899934
ALL,2018-03-22 09:00:00,45.7673002368135
ALL,2018-03-22 10:00:00,45.49182833598645
ALL,2018-03-22 11:00:00,45.64578365218935
ALL,2018-03-22 12:00:00,45.02903806261717
ALL,2018-03-22 13:00:00,45.084081789210266
ALL,2018-03-22 14:00:00,45.28536248038132
ALL,2018-03-22 15:00:00,45.46962296025713
ALL,2018-03-22 16:00:00,45.33053567583256
ALL,2018-03-22 17:00:00,44.876131303658134
ALL,2018-03-22 18:00:00,44.55445117027249
ALL,2018-03-22 19:00:00,45.13134168638877
ALL,2018-03-22 20:00:00,45.560569355931875
ALL,2018-03-22 21:00:00,45.53906640534668
ALL,2018-03-22 22:00:00,45.49854403310113
ALL,2018-03-22 23:00:00,46.08541353854047
ALL,2018-03-23 00:00:00,45.877393044935445
ALL,2018-03-23 01:00:00,45.99040825905982
ALL,2018-03-23 02:00:00,46.48846748908793
ALL,2018-03-23 03:00:00,46.34672384775605
ALL,2018-03-23 04:00:00,46.92725715716104
ALL,2018-03-23 05:00:00,47.66193435789525
ALL,2018-03-23 06:00:00,47.62287790958014
ALL,2018-03-23 07:00:00,47.39488676914602
ALL,2018-03-23 08:00:00,46.96485612038049
ALL,2018-03-23 09:00:00,46.69812196401695
ALL,2018-03-23 10:00:00,46.45495865278126
ALL,2018-03-23 11:00:00,47.066214551414866
ALL,2018-03-23 12:00:00,46.4148093204629
ALL,2018-03-23 13:00:00,46.60562268998418
ALL,2018-03-23 14:00:00,46.74949797825663
ALL,2018-03-23 15:00:00,46.85670529589032
ALL,2018-03-23 16:00:00,46.58983693442219
ALL,2018-03-23 17:00:00,47.220689334879935
ALL,2018-03-23 18:00:00,47.234504694808756
ALL,2018-03-23 19:00:00,47.23921090042304
ALL,2018-03-23 20:00:00,46.379946201628144
ALL,2018-03-23 21:00:00,46.50128175393259
ALL,2018-03-23 22:00:00,44.70478856344542
ALL,2018-03-23 23:00:00,43.59874248639717
ALL,2018-03-24 00:00:00,44.39306754935027
ALL,2018-03-24 01:00:00,43.327960867232974
ALL,2018-03-24 02:00:00,45.12972733545515
ALL,2018-03-24 03:00:00,44.75136428709573
ALL,2018-03-24 04:00:00,46.0864829881111
ALL,2018-03-24 05:00:00,46.90116547262865
ALL,2018-03-24 06:00:00,46.83448243124866
ALL,2018-03-24 07:00:00,46.67903711751444
ALL,2018-03-24 08:00:00,46.61412385807803
ALL,2018-03-24 09:00:00,46.614839175022055
ALL,2018-03-24 10:00:00,46.5739500696712
ALL,2018-03-24 11:00:00,46.67308402404546
ALL,2018-03-24 12:00:00,47.3533299742012
ALL,2018-03-24 13:00:00,47.67910346595291
ALL,2018-03-24 14:00:00,47.34448621738262
ALL,2018-03-24 15:00:00,47.350554002705024
ALL,2018-03-24 16:00:00,47.97524172758839
ALL,2018-03-24 17:00:00,48.48865431373804
ALL,2018-03-24 18:00:00,48.57365476853632
ALL,2018-03-24 19:00:00,48.92620520265749
ALL,2018-03-24 20:00:00,49.46845427480881
ALL,2018-03-24 21:00:00,49.71103755652412
ALL,2018-03-24 22:00:00,49.591784708665955
ALL,2018-03-24 23:00:00,49.88480804953089
ALL,2018-03-25 00:00:00,49.94942576280956
ALL,2018-03-25 01:00:00,48.91072975864891
ALL,2018-03-25 02:00:00,49.01986798902826
ALL,2018-03-25 03:00:00,48.781511610109185
ALL,2018-03-25 04:00:00,48.91598995918358
ALL,2018-03-25 05:00:00,49.594532645138884
ALL,2018-03-25 06:00:00,49.919223055809624
ALL,2018-03-25 07:00:00,49.496710718447545
ALL,2018-03-25 08:00:00,49.16623782011866
ALL,2018-03-25 09:00:00,49.056807906464655
ALL,2018-03-25 10:00:00,48.79066620035726
ALL,2018-03-25 11:00:00,48.48614743335622
ALL,2018-03-25 12:00:00,48.47916166892297
ALL,2018-03-25 13:00:00,48.425603188652026
ALL,2018-03-25 14:00:00,48.12309925784852
ALL,2018-03-25 15:00:00,48.0144398491838
ALL,2018-03-25 16:00:00,47.946967448222594
ALL,2018-03-25 17:00:00,47.662160423314674
ALL,2018-03-25 18:00:00,47.85888991062374
ALL,2018-03-25 19:00:00,48.003328860651266
ALL,2018-03-25 20:00:00,47.87848222472815
ALL,2018-03-25 21:00:00,47.828675604842864
ALL,2018-03-25 22:00:00,47.9778267107415
ALL,2018-03-25 23:00:00,48.120282957740955
ALL,2018-03-26 00:00:00,48.577191280320974
ALL,2018-03-26 01:00:00,48.85480683354096
ALL,2018-03-26 02:00:00,48.726184977902726
ALL,2018-03-26 03:00:00,48.57298919977745
ALL,2018-03-26 04:00:00,48.579476267294496
ALL,2018-03-26 05:00:00,48.42363976103074
